protocol_id,submission_path,scenario_id,provider,model_family,model_display_name,contamination_tier,execution_level,seed,sample_index,evidence_tags,total_return,max_drawdown,sharpe,provider_manifest_path,provider_manifest_sha256,provider_route,manifest_model_id,manifest_model_version_or_release,row_validation_status,threshold_eligible,blocking_reasons
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/deepseek__deepseek_v4_pro__synthetic_jump_tail_c0_v0_3__c0__e1__seed_53__sample_1.json,synthetic_jump_tail_c0_v0_3,deepseek,deepseek-v4-pro,deepseek-v4-pro (api-pinned-2026-07-02),C0,E1,53,1,stress-only;direct-api;live-provider;redacted-prompt,0.0,0.0,0.0,outputs/v0_3_direct_api_matrix/provider_manifests/deepseek__deepseek_v4_pro__synthetic_jump_tail_c0_v0_3__c0__e1__seed_53__sample_1.json,sha256:97fdfcb51ef71f67379f3f5c4816a0a56974b763522a61869d3285b68cec304c,direct-api,deepseek-v4-pro,api-pinned-2026-07-02,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/deepseek__deepseek_v4_pro__synthetic_jump_tail_c0_v0_3__c0__e1__seed_53__sample_2.json,synthetic_jump_tail_c0_v0_3,deepseek,deepseek-v4-pro,deepseek-v4-pro (api-pinned-2026-07-02),C0,E1,53,2,stress-only;direct-api;live-provider;redacted-prompt,0.0,0.0,0.0,outputs/v0_3_direct_api_matrix/provider_manifests/deepseek__deepseek_v4_pro__synthetic_jump_tail_c0_v0_3__c0__e1__seed_53__sample_2.json,sha256:cbfc0a0193aa900436487ac9a556be591aaa243923cad207a78a4e01629cab8a,direct-api,deepseek-v4-pro,api-pinned-2026-07-02,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/deepseek__deepseek_v4_pro__synthetic_jump_tail_c0_v0_3__c0__e1__seed_7__sample_0.json,synthetic_jump_tail_c0_v0_3,deepseek,deepseek-v4-pro,deepseek-v4-pro (api-pinned-2026-07-02),C0,E1,7,0,stress-only;direct-api;live-provider;redacted-prompt,0.0,0.0,0.0,outputs/v0_3_direct_api_matrix/provider_manifests/deepseek__deepseek_v4_pro__synthetic_jump_tail_c0_v0_3__c0__e1__seed_7__sample_0.json,sha256:532b56a925c5b60a01813b04979c0e94aa0e0122fbc817a8a236153cbdaca73e,direct-api,deepseek-v4-pro,api-pinned-2026-07-02,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/deepseek__deepseek_v4_pro__synthetic_jump_tail_c0_v0_3__c0__e1__seed_7__sample_1.json,synthetic_jump_tail_c0_v0_3,deepseek,deepseek-v4-pro,deepseek-v4-pro (api-pinned-2026-07-02),C0,E1,7,1,stress-only;direct-api;live-provider;redacted-prompt,0.0,0.0,0.0,outputs/v0_3_direct_api_matrix/provider_manifests/deepseek__deepseek_v4_pro__synthetic_jump_tail_c0_v0_3__c0__e1__seed_7__sample_1.json,sha256:e457b2826a999b3655617948ec294b9fea0e684c7dfdb30ab1e66a577b14a944,direct-api,deepseek-v4-pro,api-pinned-2026-07-02,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/deepseek__deepseek_v4_pro__synthetic_jump_tail_c0_v0_3__c0__e1__seed_7__sample_2.json,synthetic_jump_tail_c0_v0_3,deepseek,deepseek-v4-pro,deepseek-v4-pro (api-pinned-2026-07-02),C0,E1,7,2,stress-only;direct-api;live-provider;redacted-prompt,0.0,0.0,0.0,outputs/v0_3_direct_api_matrix/provider_manifests/deepseek__deepseek_v4_pro__synthetic_jump_tail_c0_v0_3__c0__e1__seed_7__sample_2.json,sha256:1d5e6d5d83656beb855a8c2edc37d043e95861184b6448dbf9d287ec6e824c29,direct-api,deepseek-v4-pro,api-pinned-2026-07-02,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_11__sample_0.json,synthetic_calm_trend_c0_v0_3,glm,glm-5.2,glm-5.2 (api-pinned-2026-07-06),C0,E0,11,0,stress-only;direct-api;live-provider;redacted-prompt,0.281519,0.0,28.811429,outputs/v0_3_direct_api_matrix/provider_manifests/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_11__sample_0.json,sha256:9986f561a53d71164dc7abeaf8bbf04b270e928cc964d11d8ab3810dcb09c6cd,direct-api,glm-5.2,api-pinned-2026-07-06,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_11__sample_1.json,synthetic_calm_trend_c0_v0_3,glm,glm-5.2,glm-5.2 (api-pinned-2026-07-06),C0,E0,11,1,stress-only;direct-api;live-provider;redacted-prompt,0.281406,0.0,29.993822,outputs/v0_3_direct_api_matrix/provider_manifests/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_11__sample_1.json,sha256:976c323a00a3784278fbf3c5cb0d6b7131c8b13c186e57e64d014947c849c409,direct-api,glm-5.2,api-pinned-2026-07-06,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_11__sample_2.json,synthetic_calm_trend_c0_v0_3,glm,glm-5.2,glm-5.2 (api-pinned-2026-07-06),C0,E0,11,2,stress-only;direct-api;live-provider;redacted-prompt,0.280373,0.0,28.670307,outputs/v0_3_direct_api_matrix/provider_manifests/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_11__sample_2.json,sha256:f00fded05b01191e189287870ba0c9eaf49f31ddd99114e8d18a92696513e00d,direct-api,glm-5.2,api-pinned-2026-07-06,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_17__sample_0.json,synthetic_calm_trend_c0_v0_3,glm,glm-5.2,glm-5.2 (api-pinned-2026-07-06),C0,E0,17,0,stress-only;direct-api;live-provider;redacted-prompt,0.218696,-0.000427,23.650992,outputs/v0_3_direct_api_matrix/provider_manifests/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_17__sample_0.json,sha256:2ba02a30c0fbf876009674bc9c781d24a5a85c73c6f0cb5f7c3946d580a84164,direct-api,glm-5.2,api-pinned-2026-07-06,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_17__sample_1.json,synthetic_calm_trend_c0_v0_3,glm,glm-5.2,glm-5.2 (api-pinned-2026-07-06),C0,E0,17,1,stress-only;direct-api;live-provider;redacted-prompt,0.222564,0.0,23.988866,outputs/v0_3_direct_api_matrix/provider_manifests/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_17__sample_1.json,sha256:633a13840f30f3a2d7a82d3d161b1264d60a9f74d7ef358c3615d7eaf5812a1e,direct-api,glm-5.2,api-pinned-2026-07-06,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_17__sample_2.json,synthetic_calm_trend_c0_v0_3,glm,glm-5.2,glm-5.2 (api-pinned-2026-07-06),C0,E0,17,2,stress-only;direct-api;live-provider;redacted-prompt,0.216101,-0.000595,23.945784,outputs/v0_3_direct_api_matrix/provider_manifests/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_17__sample_2.json,sha256:64eba91bb170000fdce876871429e357d48e8700366e8974715e169146dcb640,direct-api,glm-5.2,api-pinned-2026-07-06,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_23__sample_0.json,synthetic_calm_trend_c0_v0_3,glm,glm-5.2,glm-5.2 (api-pinned-2026-07-06),C0,E0,23,0,stress-only;direct-api;live-provider;redacted-prompt,0.253275,0.0,27.804466,outputs/v0_3_direct_api_matrix/provider_manifests/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_23__sample_0.json,sha256:e49e2a9a1fd202cac7bcbc585995406eeb7d4b04d8bf06dfb767a33184658b7a,direct-api,glm-5.2,api-pinned-2026-07-06,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_23__sample_1.json,synthetic_calm_trend_c0_v0_3,glm,glm-5.2,glm-5.2 (api-pinned-2026-07-06),C0,E0,23,1,stress-only;direct-api;live-provider;redacted-prompt,0.253099,0.0,29.393689,outputs/v0_3_direct_api_matrix/provider_manifests/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_23__sample_1.json,sha256:70a0437a40b596245b3935418440f62526c9b22d0ed4da7a3b57a00eb9459ff8,direct-api,glm-5.2,api-pinned-2026-07-06,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_23__sample_2.json,synthetic_calm_trend_c0_v0_3,glm,glm-5.2,glm-5.2 (api-pinned-2026-07-06),C0,E0,23,2,stress-only;direct-api;live-provider;redacted-prompt,0.255964,0.0,28.581969,outputs/v0_3_direct_api_matrix/provider_manifests/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_23__sample_2.json,sha256:b8ac33dbaedc11fa3313a528b13f26092363a6bdc70794969b3e489310533e53,direct-api,glm-5.2,api-pinned-2026-07-06,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_31__sample_0.json,synthetic_calm_trend_c0_v0_3,glm,glm-5.2,glm-5.2 (api-pinned-2026-07-06),C0,E0,31,0,stress-only;direct-api;live-provider;redacted-prompt,0.22817,0.0,31.578811,outputs/v0_3_direct_api_matrix/provider_manifests/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_31__sample_0.json,sha256:0470b47d0ef058ea90e7ce0962214b600104965e76a9757cb70d0c52092c5d10,direct-api,glm-5.2,api-pinned-2026-07-06,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_31__sample_1.json,synthetic_calm_trend_c0_v0_3,glm,glm-5.2,glm-5.2 (api-pinned-2026-07-06),C0,E0,31,1,stress-only;direct-api;live-provider;redacted-prompt,0.23223,0.0,31.255417,outputs/v0_3_direct_api_matrix/provider_manifests/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_31__sample_1.json,sha256:256835868d7dd8679a8565098c83678aca4cd4d0970627e78d7b23b2f6d3f064,direct-api,glm-5.2,api-pinned-2026-07-06,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_31__sample_2.json,synthetic_calm_trend_c0_v0_3,glm,glm-5.2,glm-5.2 (api-pinned-2026-07-06),C0,E0,31,2,stress-only;direct-api;live-provider;redacted-prompt,0.235521,0.0,31.907713,outputs/v0_3_direct_api_matrix/provider_manifests/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_31__sample_2.json,sha256:dd91e3a1e2d85bbe8f09467dca19cfb5a50d78078c0d3f47bb93e9523e572f40,direct-api,glm-5.2,api-pinned-2026-07-06,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_37__sample_0.json,synthetic_calm_trend_c0_v0_3,glm,glm-5.2,glm-5.2 (api-pinned-2026-07-06),C0,E0,37,0,stress-only;direct-api;live-provider;redacted-prompt,0.316412,0.0,39.060924,outputs/v0_3_direct_api_matrix/provider_manifests/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_37__sample_0.json,sha256:210694b0238a6ffbbfb0e10c7630f313a47bf1c3b720a750bce6d7fff37b9912,direct-api,glm-5.2,api-pinned-2026-07-06,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_37__sample_1.json,synthetic_calm_trend_c0_v0_3,glm,glm-5.2,glm-5.2 (api-pinned-2026-07-06),C0,E0,37,1,stress-only;direct-api;live-provider;redacted-prompt,0.313041,0.0,38.564931,outputs/v0_3_direct_api_matrix/provider_manifests/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_37__sample_1.json,sha256:454407d90ed1b0ff291f2176d76569aa19420ec8b7170be9bbdbb3e08175aba7,direct-api,glm-5.2,api-pinned-2026-07-06,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_37__sample_2.json,synthetic_calm_trend_c0_v0_3,glm,glm-5.2,glm-5.2 (api-pinned-2026-07-06),C0,E0,37,2,stress-only;direct-api;live-provider;redacted-prompt,0.293842,0.0,39.292398,outputs/v0_3_direct_api_matrix/provider_manifests/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_37__sample_2.json,sha256:69191fd1e4d144f4ebac2065226edd084897b876132b8562d0cae1cb1c4d19a3,direct-api,glm-5.2,api-pinned-2026-07-06,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_41__sample_0.json,synthetic_calm_trend_c0_v0_3,glm,glm-5.2,glm-5.2 (api-pinned-2026-07-06),C0,E0,41,0,stress-only;direct-api;live-provider;redacted-prompt,0.212553,-3.2e-05,25.950056,outputs/v0_3_direct_api_matrix/provider_manifests/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_41__sample_0.json,sha256:7968d08ede88e5d4d256e4b13cf5dd065047b5e60876b6e8a39cd82a7a85e471,direct-api,glm-5.2,api-pinned-2026-07-06,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_41__sample_1.json,synthetic_calm_trend_c0_v0_3,glm,glm-5.2,glm-5.2 (api-pinned-2026-07-06),C0,E0,41,1,stress-only;direct-api;live-provider;redacted-prompt,0.212907,-4.7e-05,26.045095,outputs/v0_3_direct_api_matrix/provider_manifests/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_41__sample_1.json,sha256:21e4bb849521ce54c7dc5010f0bc06eece14513235d6a1a3526b757aaf1635a1,direct-api,glm-5.2,api-pinned-2026-07-06,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_41__sample_2.json,synthetic_calm_trend_c0_v0_3,glm,glm-5.2,glm-5.2 (api-pinned-2026-07-06),C0,E0,41,2,stress-only;direct-api;live-provider;redacted-prompt,0.209209,0.0,26.411707,outputs/v0_3_direct_api_matrix/provider_manifests/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_41__sample_2.json,sha256:6a9cf1ddbc17127c4a66c7abf4732277844653b5c5b2a34502ba49634725e027,direct-api,glm-5.2,api-pinned-2026-07-06,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_43__sample_0.json,synthetic_calm_trend_c0_v0_3,glm,glm-5.2,glm-5.2 (api-pinned-2026-07-06),C0,E0,43,0,stress-only;direct-api;live-provider;redacted-prompt,0.257846,-0.000161,28.945392,outputs/v0_3_direct_api_matrix/provider_manifests/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_43__sample_0.json,sha256:675b45012308b3ea4f982f391f3bd38a28f25daec623e4ddebf60d6280a40496,direct-api,glm-5.2,api-pinned-2026-07-06,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_43__sample_1.json,synthetic_calm_trend_c0_v0_3,glm,glm-5.2,glm-5.2 (api-pinned-2026-07-06),C0,E0,43,1,stress-only;direct-api;live-provider;redacted-prompt,0.226463,-0.001014,28.491602,outputs/v0_3_direct_api_matrix/provider_manifests/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_43__sample_1.json,sha256:0bab2274e56d5c42cc5db0ca43d88cb337587adf62f89456fe37c11ad13ae5d3,direct-api,glm-5.2,api-pinned-2026-07-06,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_43__sample_2.json,synthetic_calm_trend_c0_v0_3,glm,glm-5.2,glm-5.2 (api-pinned-2026-07-06),C0,E0,43,2,stress-only;direct-api;live-provider;redacted-prompt,0.257846,-0.000161,28.945392,outputs/v0_3_direct_api_matrix/provider_manifests/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_43__sample_2.json,sha256:50db778b110e98bd6642005d53138f526beb5c601a7c3e6e70e82fd6860bc482,direct-api,glm-5.2,api-pinned-2026-07-06,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_47__sample_0.json,synthetic_calm_trend_c0_v0_3,glm,glm-5.2,glm-5.2 (api-pinned-2026-07-06),C0,E0,47,0,stress-only;direct-api;live-provider;redacted-prompt,0.227653,0.0,28.759538,outputs/v0_3_direct_api_matrix/provider_manifests/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_47__sample_0.json,sha256:a6a0923a91efce0876be9db4004bf0f08ab8ad80f88a5fb3258fe655baf74cd5,direct-api,glm-5.2,api-pinned-2026-07-06,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_47__sample_1.json,synthetic_calm_trend_c0_v0_3,glm,glm-5.2,glm-5.2 (api-pinned-2026-07-06),C0,E0,47,1,stress-only;direct-api;live-provider;redacted-prompt,0.231164,0.0,27.746231,outputs/v0_3_direct_api_matrix/provider_manifests/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_47__sample_1.json,sha256:8c757637cda31987cc0e364ecf03b97fa43f24570a73663f1434e03f83f84bae,direct-api,glm-5.2,api-pinned-2026-07-06,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_47__sample_2.json,synthetic_calm_trend_c0_v0_3,glm,glm-5.2,glm-5.2 (api-pinned-2026-07-06),C0,E0,47,2,stress-only;direct-api;live-provider;redacted-prompt,0.230301,0.0,28.341184,outputs/v0_3_direct_api_matrix/provider_manifests/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_47__sample_2.json,sha256:6181ee0342b815b1ab74d4bdf6cdf602b2c2186f9452dcc2022014cde1e08350,direct-api,glm-5.2,api-pinned-2026-07-06,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_53__sample_0.json,synthetic_calm_trend_c0_v0_3,glm,glm-5.2,glm-5.2 (api-pinned-2026-07-06),C0,E0,53,0,stress-only;direct-api;live-provider;redacted-prompt,0.202764,-0.001149,22.609429,outputs/v0_3_direct_api_matrix/provider_manifests/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_53__sample_0.json,sha256:1edfc8f621f063179f950b2d3850484fb0776eb224bf0683c12efb3a42081e9f,direct-api,glm-5.2,api-pinned-2026-07-06,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_53__sample_1.json,synthetic_calm_trend_c0_v0_3,glm,glm-5.2,glm-5.2 (api-pinned-2026-07-06),C0,E0,53,1,stress-only;direct-api;live-provider;redacted-prompt,0.200347,-0.001149,21.417274,outputs/v0_3_direct_api_matrix/provider_manifests/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_53__sample_1.json,sha256:8029d51f3c543d5f34859658696cc42f043b172299eef5ca1d9b1292a9ae6c38,direct-api,glm-5.2,api-pinned-2026-07-06,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_53__sample_2.json,synthetic_calm_trend_c0_v0_3,glm,glm-5.2,glm-5.2 (api-pinned-2026-07-06),C0,E0,53,2,stress-only;direct-api;live-provider;redacted-prompt,0.192395,-0.001149,22.504488,outputs/v0_3_direct_api_matrix/provider_manifests/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_53__sample_2.json,sha256:b978f76837d62c95287a2037db0965242fc4e1014dbd9846de18b9fef70ccd44,direct-api,glm-5.2,api-pinned-2026-07-06,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_7__sample_0.json,synthetic_calm_trend_c0_v0_3,glm,glm-5.2,glm-5.2 (api-pinned-2026-07-06),C0,E0,7,0,stress-only;direct-api;live-provider;redacted-prompt,0.192276,0.0,27.254564,outputs/v0_3_direct_api_matrix/provider_manifests/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_7__sample_0.json,sha256:b31fb6d095cfb31bc1398afbe95beaf1f9202f50abe6f2af65559392eeb7d8e3,direct-api,glm-5.2,api-pinned-2026-07-06,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_7__sample_1.json,synthetic_calm_trend_c0_v0_3,glm,glm-5.2,glm-5.2 (api-pinned-2026-07-06),C0,E0,7,1,stress-only;direct-api;live-provider;redacted-prompt,0.1928,0.0,27.413451,outputs/v0_3_direct_api_matrix/provider_manifests/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_7__sample_1.json,sha256:918f13b944562e1e4dc1631b5755a983de3854906f9b6a13ebf5668ffce19566,direct-api,glm-5.2,api-pinned-2026-07-06,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_7__sample_2.json,synthetic_calm_trend_c0_v0_3,glm,glm-5.2,glm-5.2 (api-pinned-2026-07-06),C0,E0,7,2,stress-only;direct-api;live-provider;redacted-prompt,0.200046,-0.006348,24.906634,outputs/v0_3_direct_api_matrix/provider_manifests/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e0__seed_7__sample_2.json,sha256:01646e519b94baf3dec5220efb8f434c387d7642e28f8a83c7b84473f5de4631,direct-api,glm-5.2,api-pinned-2026-07-06,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e1__seed_11__sample_0.json,synthetic_calm_trend_c0_v0_3,glm,glm-5.2,glm-5.2 (api-pinned-2026-07-06),C0,E1,11,0,stress-only;direct-api;live-provider;redacted-prompt,0.253918,-0.001024,22.794368,outputs/v0_3_direct_api_matrix/provider_manifests/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e1__seed_11__sample_0.json,sha256:e3d571d575ee58e07c3c581aae90064995131b52942fc61162af4d986c27c982,direct-api,glm-5.2,api-pinned-2026-07-06,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e1__seed_11__sample_1.json,synthetic_calm_trend_c0_v0_3,glm,glm-5.2,glm-5.2 (api-pinned-2026-07-06),C0,E1,11,1,stress-only;direct-api;live-provider;redacted-prompt,0.266442,-0.001567,24.027499,outputs/v0_3_direct_api_matrix/provider_manifests/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e1__seed_11__sample_1.json,sha256:95f7fe809918c177583194c2541c62b3ebe262b28f2b778e59876487ec0097e0,direct-api,glm-5.2,api-pinned-2026-07-06,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e1__seed_11__sample_2.json,synthetic_calm_trend_c0_v0_3,glm,glm-5.2,glm-5.2 (api-pinned-2026-07-06),C0,E1,11,2,stress-only;direct-api;live-provider;redacted-prompt,0.234789,-0.001567,21.236287,outputs/v0_3_direct_api_matrix/provider_manifests/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e1__seed_11__sample_2.json,sha256:2d5916c27d5824caa1d1fb1fbdb5d076fa8bad15305630d37e7e68dc58e2faaf,direct-api,glm-5.2,api-pinned-2026-07-06,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e1__seed_17__sample_0.json,synthetic_calm_trend_c0_v0_3,glm,glm-5.2,glm-5.2 (api-pinned-2026-07-06),C0,E1,17,0,stress-only;direct-api;live-provider;redacted-prompt,0.19962,-0.00179,16.562853,outputs/v0_3_direct_api_matrix/provider_manifests/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e1__seed_17__sample_0.json,sha256:fa7e024c7ef164b644501fe30e5b90734ad8e46f67ef0498673f6cbba5f919d3,direct-api,glm-5.2,api-pinned-2026-07-06,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e1__seed_17__sample_1.json,synthetic_calm_trend_c0_v0_3,glm,glm-5.2,glm-5.2 (api-pinned-2026-07-06),C0,E1,17,1,stress-only;direct-api;live-provider;redacted-prompt,0.165041,-0.001771,15.619526,outputs/v0_3_direct_api_matrix/provider_manifests/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e1__seed_17__sample_1.json,sha256:2d83caadef504a516d41ca11673dd018c9ef30a0649efe319690d9eccd60ead1,direct-api,glm-5.2,api-pinned-2026-07-06,valid,true,
trellm-v0.3-protocol,outputs/v0_3_direct_api_matrix/submissions/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e1__seed_17__sample_2.json,synthetic_calm_trend_c0_v0_3,glm,glm-5.2,glm-5.2 (api-pinned-2026-07-06),C0,E1,17,2,stress-only;direct-api;live-provider;redacted-prompt,0.201991,-0.001455,19.6707,outputs/v0_3_direct_api_matrix/provider_manifests/glm__glm_5_2__synthetic_calm_trend_c0_v0_3__c0__e1__seed_17__sample_2.json,sha256:74300fd44ed7202fed4990947ca2fe5c9b0d31c6fe9715ccf3e5af92d0180f4e,direct-api,glm-5.2,api-pinned-2026-07-06,valid,true,
