protocol_id,base_key_sha256,provider,model_id,model_version_or_release,scenario_id,contamination_tier,seed,sample_index,first_prompt_equal,first_response_hash_equal,first_parsed_response_equal,first_parsed_response_divergence_step,full_response_path_equal,full_parsed_response_path_equal
trellm-v0.3-protocol,sha256:7f3bf7610b8738ce71c13dfb0edaab1f979f71dbcec1d157cfff93bf8e7eace7,glm,glm-5,api-pinned-2026-07-02,synthetic_jump_tail_c0_v0_3,C0,41,0,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:7fae56d5c91db19ac4e7c213325a352d0821184e64788f892f0ea74dd05ae6e5,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_high_volatility_c0_v0_3,C0,43,0,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:81344549bdd3992158e967562a5c0e944db0337d0edee3ec61fff789bece3ed7,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,23,2,True,True,True,1,False,False
trellm-v0.3-protocol,sha256:828ea7ac6045235cc6b83c9c09195025b02d2b8ad1d89fc20bfa3c22e1b1c23a,glm,glm-5,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,37,0,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:838c4026f3fd9bda4b8ecba6c8c93670ca6485d1af2181b4ae811a82f7c77745,glm,glm-5.2,api-pinned-2026-07-06,synthetic_calm_trend_c0_v0_3,C0,53,1,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:8507d4329f809c1f2630ab33e7c5e8f62424a5da147f28b73eb80f2af235c021,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,41,1,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:85b4d05ae6adf7b5b5ca6ac160fa73dba22067c3271a8e1eb6aa8c8921086db9,deepseek,deepseek-v4-pro,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,53,0,True,True,True,-1,False,True
trellm-v0.3-protocol,sha256:8701523c8c03e3651c5d19cfaf2708431f1506cd6ce590212a1a7797e1f7742e,glm,glm-5.2,api-pinned-2026-07-06,synthetic_high_volatility_c0_v0_3,C0,53,2,True,True,True,1,False,False
trellm-v0.3-protocol,sha256:87aab174c286b8cf42859e3654fee4a13ce643693719775b7d46a270eb910032,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_high_volatility_c0_v0_3,C0,17,0,True,True,True,1,False,False
trellm-v0.3-protocol,sha256:87fa8ad3e64b82df51ebb51ab1db05325d67a0fadafe137a3193959fbe2f5e15,deepseek,deepseek-v4-pro,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,43,0,True,True,True,-1,False,True
trellm-v0.3-protocol,sha256:885a322ac8f82da64f40f0f04564a1ddaa3c97ff53b2190aca506ffd53c848ff,deepseek,deepseek-v4-pro,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,41,0,True,True,True,-1,False,True
trellm-v0.3-protocol,sha256:894d2ac3e6c3f79314dbbeb95ca52c172fe72857cf3b113fe0ab878452cc6804,deepseek,deepseek-v4-pro,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,41,1,True,True,True,-1,False,True
trellm-v0.3-protocol,sha256:89b25be33c77797971bad32e601c29acc1ccd11d6dfe4c9c25ad2bb2dd990904,glm,glm-5,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,17,0,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:8bb023122ef65dc4e7398b1a79560bb104078b61ab629710fd6e6d35ee31d3ee,glm,glm-5,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,47,0,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:8c0babb81acf0f9f11b98eda31a5244514bdabd92a786bf309a758eeea0486aa,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,47,2,True,True,True,3,False,False
trellm-v0.3-protocol,sha256:8c2fa6fac199ac612e603811aca82dcade162ef9d38b171d279cc2e3ee7b2746,deepseek,deepseek-v4-pro,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,43,1,True,True,True,-1,False,True
trellm-v0.3-protocol,sha256:8c768072ac5035f63892cfaf52953346eb835368603f15c14f7c030bd51b067b,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,43,1,True,True,True,1,False,False
trellm-v0.3-protocol,sha256:8d650d1a749843a490a9851f09b5fb37cf23573c41311f04a29738c242e3a1aa,glm,glm-5,api-pinned-2026-07-02,synthetic_jump_tail_c0_v0_3,C0,43,1,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:8e260f6beafea78fa20c7059e5b53fcd9f30ae920d75574533734c387e192e6f,deepseek,deepseek-v4-pro,api-pinned-2026-07-02,synthetic_jump_tail_c0_v0_3,C0,31,2,True,True,True,-1,False,True
trellm-v0.3-protocol,sha256:8eaef32e17a60c3fa29c42453bc8c97197c4af92aae3cb2611cc06d0668dbdcc,glm,glm-5,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,23,0,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:8ec94564927b9fdec938fafd633d9f0781571f238a7f2c4884eeccaab608e7d9,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_high_volatility_c0_v0_3,C0,7,0,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:8ee0940ff19d430b318472f141b62063f966e2365ab02f1834516561692e527f,glm,glm-5,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,53,1,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:8ef20e2a985a46c6afdcb856d95b8490fa0a439e5c0bb1814954ac52620e7c11,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,17,0,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:8fa2f081d4fca6bbc03b1f7e79f9f9785c2582368fff3bc2dd5a43c4c5be0d08,glm,glm-5.2,api-pinned-2026-07-06,synthetic_high_volatility_c0_v0_3,C0,53,0,True,True,True,1,False,False
trellm-v0.3-protocol,sha256:8ff287e03bf95cc35571f03cfafa3d55ccfb4e6e562b6f81c2022ba045db1c29,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,23,1,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:90fe09b1dc851ee0071e6e857f84343a46aad8317329aca83a56045d9093afda,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_high_volatility_c0_v0_3,C0,7,2,True,True,True,1,False,False
trellm-v0.3-protocol,sha256:911cdec52a3357f2e33bc3acaf7e65e4958245722f75c5c000077ecc8b5c0bd4,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_jump_tail_c0_v0_3,C0,41,2,True,True,True,3,False,False
trellm-v0.3-protocol,sha256:9143296fdcf6cb1074290bbc50a0b954e76435a7395cc1c1f3e6eb9dc827f353,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,11,2,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:91d49bad2018037418703d570f7b85f81d3998dfc010d7f481eba96b2012b076,glm,glm-5,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,31,1,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:922ab856c357d0f457d9d674c71267aa40cffa1bb1f6eb1adb271e600430cee6,deepseek,deepseek-v4-pro,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,17,0,True,True,True,-1,False,True
trellm-v0.3-protocol,sha256:9243d50a945169aa89ce64bd92eeeb2c31d5cba630724e4617bcb025152b1852,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,23,0,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:9248387840d783eca7a0f0db199da9aea87d2521c701d1201289930c81d7d62c,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_calm_trend_c0_v0_3,C0,47,1,True,True,True,5,False,False
trellm-v0.3-protocol,sha256:92af8d47cf729dbb2893ad0e1b7cb711a8cf4a1e452679d84a73a5f835ebf612,glm,glm-5,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,37,1,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:92fcd6649f96cd0cdd60da041db02a5406ffad2315ee39251051ce7200693879,deepseek,deepseek-v4-pro,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,31,2,True,True,True,-1,False,True
trellm-v0.3-protocol,sha256:94252426c291475d4cf9f7762bb610be80864c835c56308f3b5fd1a61df9c55d,deepseek,deepseek-v4-pro,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,47,0,True,True,True,-1,False,True
trellm-v0.3-protocol,sha256:95233e4f621096d4261dbc188fcccf218bcaf81d51b933e1b1565c452df25cf2,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_high_volatility_c0_v0_3,C0,53,2,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:95e3052a701c73303ce62ee4f96832413bef748312f24ce86bd5f7c94cc02067,glm,glm-5.2,api-pinned-2026-07-06,synthetic_calm_trend_c0_v0_3,C0,7,0,True,False,True,1,False,False
trellm-v0.3-protocol,sha256:9748a27ee229aacc315c2478472f1acc0e09a0716dead5023cc9b8d795d65879,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,7,0,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:97687e7957ad1bbcf313ad2fda9d1c18900bc018a0fc2842f3ad32b73252c97d,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,53,0,True,True,True,1,False,False
trellm-v0.3-protocol,sha256:97ff33140d8b11e30246a222185dd4798c347b7fd540c70f758c4190d00d29d3,deepseek,deepseek-v4-pro,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,53,0,True,True,True,-1,False,True
trellm-v0.3-protocol,sha256:992b748fd1d87c6fce34471b8ce821f0457d121651a2e4c12b5b16c3166b6906,deepseek,deepseek-v4-pro,api-pinned-2026-07-02,synthetic_jump_tail_c0_v0_3,C0,53,0,True,True,True,-1,False,True
trellm-v0.3-protocol,sha256:99a44403b0187253bc521a2ee79e8e3dc0384c9869e44965c10ac551ce8a795c,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,47,0,True,True,True,1,False,False
trellm-v0.3-protocol,sha256:9a49675236bc64ca0927d07b83eaf387a68be67083303f3f64ca575d8bf690fc,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_calm_trend_c0_v0_3,C0,37,1,True,True,True,1,False,False
trellm-v0.3-protocol,sha256:9a57b12023d8a028844b29792e108f41cfc72e145598b79ed050f2f9b49c4866,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_jump_tail_c0_v0_3,C0,37,2,True,False,True,2,False,False
trellm-v0.3-protocol,sha256:9a89bdcadf4f8793c424b304f47a8c287da448bd650106e1442898db339441e0,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,11,2,True,True,True,1,False,False
trellm-v0.3-protocol,sha256:9adef380e0c0638b278000b760e77b8e724ba344329abf0bb86e89e5a4d5735c,deepseek,deepseek-v4-pro,api-pinned-2026-07-02,synthetic_jump_tail_c0_v0_3,C0,17,0,True,True,True,-1,False,True
trellm-v0.3-protocol,sha256:9b384abcc321795c43be7e3b09f09078faa21a7639d70389914913df77404df5,deepseek,deepseek-v4-pro,api-pinned-2026-07-02,synthetic_jump_tail_c0_v0_3,C0,11,1,True,False,True,-1,False,True
trellm-v0.3-protocol,sha256:9bc40de210cecd5db4a35abd878cd5cd57d46303641dfb4a7b8686826829cde6,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_jump_tail_c0_v0_3,C0,43,2,True,True,True,1,False,False
trellm-v0.3-protocol,sha256:9c9d5b01e418ecdbed7bfff1bdf9eb123ef874102efc901d73e4635b5b1a7bd2,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,53,1,True,True,True,1,False,False
trellm-v0.3-protocol,sha256:9cbdf5d6c7455b5ebcb8766395fb2dcb5fa63c9f23565dbb840b285173cd487e,deepseek,deepseek-v4-pro,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,47,2,True,True,True,-1,False,True
trellm-v0.3-protocol,sha256:9d532465513d3ea020f1c8cc113adf8ee2455e36b29b58c619afabe16afe09c4,deepseek,deepseek-v4-pro,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,11,0,True,True,True,-1,False,True
trellm-v0.3-protocol,sha256:9e22a8e1dd577da72df5e71e66c930d6d8fca0dbb306cbd727993795d058503b,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_calm_trend_c0_v0_3,C0,41,0,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:9ec8d715cec907c9c2f1f66af815bc7173116ba59113a2cfc9596154f5a2c1b0,deepseek,deepseek-v4-pro,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,53,1,True,True,True,-1,False,True
trellm-v0.3-protocol,sha256:9f06f8df27fb7a7d956815471cefc6219ae9ec4e4109ea2b3c56a6c28ad0cc71,deepseek,deepseek-v4-pro,api-pinned-2026-07-02,synthetic_jump_tail_c0_v0_3,C0,31,0,True,True,True,-1,False,True
trellm-v0.3-protocol,sha256:9f33c8ac760f88ec9fd9802334441cfb653daa82dba17f3c291ac5dbd7560872,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_jump_tail_c0_v0_3,C0,37,1,True,False,True,2,False,False
trellm-v0.3-protocol,sha256:9f4572cfcbe0e2899bbcb469698ffc203ed7ed1d43fffa8d41b6ac56d72b5737,deepseek,deepseek-v4-pro,api-pinned-2026-07-02,synthetic_jump_tail_c0_v0_3,C0,47,0,True,True,True,-1,False,True
trellm-v0.3-protocol,sha256:9f93b5dee59da831f65e4eda8912525e1d4a7106be0f2c29f0a6c0d3e80f1813,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,7,2,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:9fcba586186c62506e646edc47f93c84976add0c6663fb84adda5388622b6269,deepseek,deepseek-v4-pro,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,23,2,True,True,True,-1,False,True
trellm-v0.3-protocol,sha256:a0c78dfa79da01f05f7d4107ebe75c0a467ef64d7c69149f89de333e15188823,glm,glm-5,api-pinned-2026-07-02,synthetic_jump_tail_c0_v0_3,C0,37,2,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:a0d9b0d5ec8c2f32163fca4ad29e415c6cc05cd9bcad4b3d11431b4030a44878,deepseek,deepseek-v4-pro,api-pinned-2026-07-02,synthetic_jump_tail_c0_v0_3,C0,47,2,True,True,True,-1,False,True
trellm-v0.3-protocol,sha256:a15e4db4d9265b1a431a6526235e7ba6a8230b4d5138a98480e03fa62afe2aa6,glm,glm-5,api-pinned-2026-07-02,synthetic_jump_tail_c0_v0_3,C0,47,1,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:a18e95adfddc61b67c495a180243dff8f26454a1a5bda84017147737ff4997e6,glm,glm-5,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,43,0,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:a2bf27661c691a6aa27e7e28bdccea5c5841f2a97aa362269aa0e03f8741bad9,glm,glm-5.2,api-pinned-2026-07-06,synthetic_calm_trend_c0_v0_3,C0,53,0,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:a2d2f56ee8760f38d078ecc45feb7770b88343f75ff1b73697712f360fd93861,glm,glm-5,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,23,2,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:a3001f1c987afa8e26bec46a3727ef811e18e9c33f22137c384234d9acca44ac,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,43,0,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:a35c7000a23110bc754ce16406929af0228496a0e415c2d090963c108b92e2e8,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,7,1,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:a36ccb12bb6734b630d9709cee5c3d369d0cb3b56406b6344829ff934efb5662,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,43,0,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:a37a3188a99bf64c6d6deeec0d131c0960372df9a9d616f02157fea2639ecd77,deepseek,deepseek-v4-pro,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,23,0,True,True,True,-1,False,True
trellm-v0.3-protocol,sha256:a4258499d6f3ed0798552b353152a4bc6c810c3f83a697a328fdf95d1dcfb1db,glm,glm-5,api-pinned-2026-07-02,synthetic_jump_tail_c0_v0_3,C0,23,2,True,True,True,1,False,False
trellm-v0.3-protocol,sha256:a42f25ce7caf97245c2176aad1663d579a0ed92c71c3928b50240f790c395b43,glm,glm-5,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,47,0,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:a4d3f5dec39fe7ecd0d75d549aa6eb970e10302ff3dd934f6a88e72b515c678e,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_high_volatility_c0_v0_3,C0,17,2,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:a4fb67937531d9766b2177ff21a240d1142f5aeda4901e608a1a1428a1363252,deepseek,deepseek-v4-pro,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,41,2,True,True,True,-1,False,True
trellm-v0.3-protocol,sha256:a522ce7afcde44c902abf07e69fc8ae7ba22d704476ee05726ea74dce1092b18,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,31,0,True,True,True,1,False,False
trellm-v0.3-protocol,sha256:a5555411eb0e34db265789f8f7deb17173bb79d589235aefaf00f55aa247b95c,glm,glm-5,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,17,2,True,True,True,1,False,False
trellm-v0.3-protocol,sha256:a586d99cd23022733baeff5629d44422166711abe4adf3451331e64998b2ab53,glm,glm-5,api-pinned-2026-07-02,synthetic_jump_tail_c0_v0_3,C0,31,2,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:a7f783a7d201919790e21d7ad60708da5a5ec103a43d0b3be274022bbe0e54da,glm,glm-5.2,api-pinned-2026-07-06,synthetic_high_volatility_c0_v0_3,C0,11,0,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:aa1663d932b0c6fa8568fbca94b1b9ecadc38e9796aa6d978ac637a28568a07b,glm,glm-5.2,api-pinned-2026-07-06,synthetic_high_volatility_c0_v0_3,C0,7,1,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:aa4b7d8dd3a82408bde96a98c9ad90ef09ffee79789c8c957e6fd3ba7efec0b6,deepseek,deepseek-v4-pro,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,17,2,True,True,True,-1,False,True
trellm-v0.3-protocol,sha256:ac2c1b4e4062962122578460f5be212e8bda4e6b6eca3a38d7afc1c988c0cb02,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_jump_tail_c0_v0_3,C0,37,0,True,True,True,1,False,False
trellm-v0.3-protocol,sha256:ac55947206bdd4cc35e04ebb29cf0f0b804496bebab3776833619122c5e5f6bc,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,47,1,True,True,True,4,False,False
trellm-v0.3-protocol,sha256:ac6beb5fd9baeefa2a96e9f36fa14288b9c568365541faabfa7fa80004c583a2,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,41,0,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:ae3be62c2886dd61a0bd50c5965d984fd82ea2b779d7f852cfb9d86a2c9d767d,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,17,1,True,True,True,1,False,False
trellm-v0.3-protocol,sha256:ae67d3e432bfa4082cead57de43f4e6e31b21b18e83014ced7287f16d3aaad08,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_jump_tail_c0_v0_3,C0,31,0,True,True,True,1,False,False
trellm-v0.3-protocol,sha256:af5cd3e3561933e2b322e099e0f454bc3ee49d561bb111f807c2b77d592a5745,deepseek,deepseek-v4-pro,api-pinned-2026-07-02,synthetic_jump_tail_c0_v0_3,C0,7,1,True,True,True,-1,False,True
trellm-v0.3-protocol,sha256:b1263931172c94e4985ef17658ae314ccfe2a0527c6d9f2359dbea0fdc3be33d,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_high_volatility_c0_v0_3,C0,37,0,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:b1fe161a5404195c57d4e679b5538aa70a6b0d89594f38d94742316af92a5678,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,11,2,True,True,True,1,False,False
trellm-v0.3-protocol,sha256:b45f38cb6b23ef946873f2528823f139f30332618012eaadc1f8cc4090fbcf1a,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,11,0,True,True,True,1,False,False
trellm-v0.3-protocol,sha256:b4af73a044bc1642e39726b9cdd17adaa0e663c3bc369353e3dd9c47b725b2d0,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_high_volatility_c0_v0_3,C0,37,1,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:b4e868eadb38cbc7cd02705c081314e2319e16ec884718c7bb9f05e3997d0be7,glm,glm-5,api-pinned-2026-07-02,synthetic_jump_tail_c0_v0_3,C0,31,0,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:b52aec73dba7c9320e7da745e69fc0f828b50094b0ce1bd7c9917efc63fb4a2d,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,41,2,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:b553a9700960b6d48457b0627494520c6a8cf1933f07779a9a5d89fe49872acf,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,31,1,True,True,True,1,False,False
trellm-v0.3-protocol,sha256:b6895f4f1f32b50f1d348a158673ac29af0303bdefdcabb020becd7bf683fc51,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,43,2,True,False,True,1,False,False
trellm-v0.3-protocol,sha256:b6c74e4bc38e0abad02d5af41364a9dce39760a40f32169f5f4db399adc7cf9b,glm,glm-5.2,api-pinned-2026-07-06,synthetic_calm_trend_c0_v0_3,C0,23,0,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:b717b0e6e7b19b9e612746fd3fdc28910756e46104139d7b149dd620d054f2a6,glm,glm-5,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,41,2,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:b759d5ccb807d2e74085d42ea0483f79f6358b65b9dc15b61d40937b99581f34,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_calm_trend_c0_v0_3,C0,23,0,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:b7facfcb6c93e4ad4841622cc2b9a14184252691d682d574a29826eba63259be,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_high_volatility_c0_v0_3,C0,47,2,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:b8cab61b94d1256ecca516160974ac77ca9fab290c96527ec8ed548bdabf99f2,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_calm_trend_c0_v0_3,C0,43,1,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:b9594f77affc1efffd78b8fa54c8332c513ac7234d3b3fb107624d8b5199f34f,deepseek,deepseek-v4-pro,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,37,0,True,True,True,-1,False,True
trellm-v0.3-protocol,sha256:b9fcb50f077d3e80f9f21f4c6825f2b62b22c83d1709b310972028cc278c38ee,deepseek,deepseek-v4-pro,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,53,2,True,True,True,-1,False,True
trellm-v0.3-protocol,sha256:ba6929480ef4580aa34258c953cc059c701140f715e93cc96177eb647900495a,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,17,2,True,True,True,2,False,False
trellm-v0.3-protocol,sha256:ba89b9be93d3f16040e20e6cdc5f24ed0aadc744f2846dc019abbb9721f49f90,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_high_volatility_c0_v0_3,C0,53,1,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:ba9e67cedbaedc0b53c6a6c1c6567c2328e39c7aea62f4e9a4b4e4591c869d5d,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,41,1,True,True,True,4,False,False
trellm-v0.3-protocol,sha256:bbbaf7b589693fb3c7a4f09e75ee76ac070ea17a592cc125bbefff9bba980f70,deepseek,deepseek-v4-pro,api-pinned-2026-07-02,synthetic_jump_tail_c0_v0_3,C0,7,0,True,True,True,-1,False,True
trellm-v0.3-protocol,sha256:bc04722746ee6ed7dabf6894c1a88f10ed505dc38b5bdc7f15118c19a5df1f3e,glm,glm-5.2,api-pinned-2026-07-06,synthetic_calm_trend_c0_v0_3,C0,37,1,True,False,False,0,False,False
trellm-v0.3-protocol,sha256:bc2835a8af25bd904f101fbf34e23174ee2d91112eafff0c1a0545f863561c57,glm,glm-5,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,43,2,True,True,True,1,False,False
trellm-v0.3-protocol,sha256:bd931bcd0d0bd2eccd345ba582e9d41f3279076dd74cc0f7383d7dbbfcccbc5d,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,43,2,True,True,True,1,False,False
trellm-v0.3-protocol,sha256:bdb6813c4c257ba6ece6a92ef0e288ee15e3d8bc37ea986a7929b7a24baab698,glm,glm-5,api-pinned-2026-07-02,synthetic_high_volatility_c0_v0_3,C0,23,0,True,True,True,1,False,False
trellm-v0.3-protocol,sha256:bdfa4d4b5e3d82a99d08651651a47e63303cbdaf7d5e679b0c2f9c511c529dc1,deepseek,deepseek-v4-flash,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,17,1,True,True,True,1,False,False
trellm-v0.3-protocol,sha256:bdfd596caf6e788f2fa76b30e0faf1178bb70d4ea81f7b1cd4c44765cac1938c,deepseek,deepseek-v4-pro,api-pinned-2026-07-02,synthetic_jump_tail_c0_v0_3,C0,7,2,True,True,True,-1,False,True
trellm-v0.3-protocol,sha256:becc74d30fca08053c43445fbba85940eb4debb9f8ec843b059b34cbd523f509,deepseek,deepseek-v4-pro,api-pinned-2026-07-02,synthetic_calm_trend_c0_v0_3,C0,31,1,True,True,True,-1,False,True
trellm-v0.3-protocol,sha256:bf0e140b58f4cd0642c70dd99c6785b278f6f9d90ad2b261b7e20acde4475e84,glm,glm-5-turbo,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,7,1,True,True,True,1,False,False
trellm-v0.3-protocol,sha256:bf622c344dab500f6c1aaae896a1c2ef36dc96e828437f3bda8fb6dd1ae64616,glm,glm-5.2,api-pinned-2026-07-06,synthetic_calm_trend_c0_v0_3,C0,17,2,True,False,False,0,False,False
