protocol_id,base_key_sha256,source_plan_id,provider,model_id,model_version_or_release,scenario_id,contamination_tier,seed,sample_index,intent_origin_execution,periods,response_count,call_log_sha256,prompt_calls_sha256,response_calls_sha256,normalized_parsed_response_path_sha256,parse_coverage,source_status
trellm-v0.3-protocol,sha256:c44167fc24a004de5c41c99e3bc1c6a5100f829c81fc48ffe5d6c506355218c3,glm__glm_5_2__synthetic_jump_tail_c0_v0_3__c0__e0__seed_23__sample_2,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,23,2,E0,24,24,sha256:f8abfccee24721a2b95b16fbd7d6b9d9403e236cfd2db84a9c46b52548dc9f63,sha256:223a3c98a7f43b3f7c25748c3892c709f2eca6ab8a2d38c6684f194bb0bc5c2c,sha256:c5c0913f10b640b8d8948eda2d49bd65140382e2a753fd16ea6b90195dddecd9,sha256:5e3c5971158ef095f651fd26d074f098e13b168442f47f8e62428998606a9c47,1.0,ok
trellm-v0.3-protocol,sha256:2a83e8ffffbf83be8861a140b4cdea5cfb5c0c114d4366a56a5fa0caf80e795e,glm__glm_5_2__synthetic_jump_tail_c0_v0_3__c0__e0__seed_31__sample_0,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,31,0,E0,24,24,sha256:1d132905832060df45d6cbead8e8100e88c4ad8127afe50de1a9739d049f2ee8,sha256:f23feb650493978692dffe388334d1437159dbd4fa9e8b35891f87a391014ba0,sha256:e20668bac65ec2971fc568bf3cdb198f7285033fce2c46ea574a192480d2aefc,sha256:5e4337d563218ecc09eff9ced405d35d78be52cbcc5b40fa569d52b407f7a106,1.0,ok
trellm-v0.3-protocol,sha256:e34ab7911791119373b1d0f409a0431a68f4d3e68ea206f4dbbf07416303c456,glm__glm_5_2__synthetic_jump_tail_c0_v0_3__c0__e0__seed_31__sample_1,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,31,1,E0,24,24,sha256:666cfe6b961024a7b985ab0b3ca3e4b5b579f3e95b851e5762669bd52543c756,sha256:0b4102c8eb75fa6d3466bf88f2d5063e5cf023f610ccc1e238a1e3cea4e6fae0,sha256:1007eba795ead59d0315992250accd3a5c24550a2c26b618564ae6fc15738853,sha256:e9021121c5cc0a0b562eb627c4b28006fda3b1eee5f39af149c03330756fbd4c,1.0,ok
trellm-v0.3-protocol,sha256:4f7605b16a28fad896957e481409925370caff32af14fed42c8a4a12023a51b8,glm__glm_5_2__synthetic_jump_tail_c0_v0_3__c0__e0__seed_31__sample_2,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,31,2,E0,24,24,sha256:1e134cda56f03feef0087be1955d23121f99f76aa1f55f7af6448aad01c7335a,sha256:a634020a8a87c6c9f2bd3d25ddc200adbfbf651b0a6c22c3244311a5ee76e160,sha256:0ba500736efed5a0bef23af2621bbbd4780b2780c6d817663383d66d9b1934e5,sha256:90196b825e77c43f5513621bbdf557e6e48b06ce45d9bfa207e9940606568803,1.0,ok
trellm-v0.3-protocol,sha256:d43f9e80655359ff5df6166ea5d656248eae9dbf812cce57444c88a4826c35cf,glm__glm_5_2__synthetic_jump_tail_c0_v0_3__c0__e0__seed_37__sample_0,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,37,0,E0,24,24,sha256:fe0213cd75b086e183e14a5cf911c3797b8605e8788deafe0f96b9c564ba7356,sha256:6288647d94e988ad489351d7879930c70290080061e8b763975c721186e3cd44,sha256:40ce8fa8d68c694cf0ca88823c40d3b9f6603076c875e20ed0ca9a28ef19a753,sha256:c0d2354d467e80554d6175ce77e1212064f2066522aa97c7a041575dfb219864,1.0,ok
trellm-v0.3-protocol,sha256:fff4a54f36a7dc4735f1e36ee55587fa90cb32b5d0ad329a05db67338f6d9fda,glm__glm_5_2__synthetic_jump_tail_c0_v0_3__c0__e0__seed_37__sample_1,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,37,1,E0,24,24,sha256:27be4bde2e657521c133ced408a9ac76feaef6e3c9f3c3ae62a7079f1916ab31,sha256:560a8453b901b7d3679a3d40d83c0ca58492d7f5c02e708bd818ea3dc43340a0,sha256:f1b96fd82aa806d07c301d81b4a20bbf67b3895c456d36c74fc667e01b114aa5,sha256:bbef722f7b1cabd800812e99d8fdbb48a3266e553a53770780465d1fd00ae6e7,1.0,ok
trellm-v0.3-protocol,sha256:7178988a5d4ad3b80b233e9dda54ae35325896a5a6a79534b0a4ff9485f9ab7e,glm__glm_5_2__synthetic_jump_tail_c0_v0_3__c0__e0__seed_37__sample_2,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,37,2,E0,24,24,sha256:ea709e72e75c8a50b0d9274e11848e02c1117795fd888addddc22980771c754b,sha256:33d47981a805feae796dfde901f9dd5d5c4d600722a4e30b7beb6e4312188c57,sha256:1610e57582243db43047d537f6b33bac5f3c257daffd560c411181be3df1127f,sha256:95db9a7fa74e0fc1109d0ec721e1b82c571086b199b7f596fd61d35611bbbad9,1.0,ok
trellm-v0.3-protocol,sha256:263ccbe8326d4d8e4a618b9f9f1ebbdee62f674cff3461512985a7caefa86cd6,glm__glm_5_2__synthetic_jump_tail_c0_v0_3__c0__e0__seed_41__sample_0,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,41,0,E0,24,24,sha256:1956e070e2ca69fd2e8baa71e44ad43c644ce302e2f908b701e1ec80ce1e99d5,sha256:0cc7cf9d95b2f764939b84a26dcfafaa1733e13cdd0cd5ffbe5ba1f76eb48fc9,sha256:8e6dff2b315d8d18b7d71cbaafdaa00685a7b15b87b07ff373b80010218b04ff,sha256:027b1d1b9ff7eeadb8af5c0644d06f19f235c6d4dd5190e551697ba546e2bed5,1.0,ok
trellm-v0.3-protocol,sha256:8507d4329f809c1f2630ab33e7c5e8f62424a5da147f28b73eb80f2af235c021,glm__glm_5_2__synthetic_jump_tail_c0_v0_3__c0__e0__seed_41__sample_1,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,41,1,E0,24,24,sha256:a4e5f63d8926907cccd3ec98c324eaa339ecf6051fa24256c447ebc394b8156c,sha256:b915b8a20a88a2ee34e4706354936ece9796e1464bc7cea958f699457dbca4df,sha256:d09f8b246d550ef113f1824a4695fdd8c275a45b0e02ec618181e92ae1b111f5,sha256:73848cab9d11e844c45792d5d3bc60c9c24d4dfa0ce3d6e031b4073911e0579d,1.0,ok
trellm-v0.3-protocol,sha256:b52aec73dba7c9320e7da745e69fc0f828b50094b0ce1bd7c9917efc63fb4a2d,glm__glm_5_2__synthetic_jump_tail_c0_v0_3__c0__e0__seed_41__sample_2,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,41,2,E0,24,24,sha256:12e3caae8f05113f95edbe243c9e4ad0abf916529dd33af8d21a38bd6484c847,sha256:c721ab6514ba048f5281a145ccfff2b4f71b972a3468e0bfa777194c9633bf35,sha256:3fdb882148fd8f1e94f779339a8e463bf6bdf27406598ff989313728084286aa,sha256:783dcb5a2b5252e16848ae03109ab5c57fc3cd796bca0519cd74bc076cd4bdb9,1.0,ok
trellm-v0.3-protocol,sha256:f1e03495672bd26540f9387839f49f5432ccb2d62cd19c90a0f5a28e6d0e8c2b,glm__glm_5_2__synthetic_jump_tail_c0_v0_3__c0__e0__seed_43__sample_0,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,43,0,E0,24,24,sha256:8fac7220ba0aa072c9f6fe77e29239e894d43261991dc8d24e2e6ed92a941efe,sha256:37205cadbf69b6975a18ef79c777f31a9d7893f4fce7ddd7b9949b0e3dece13b,sha256:b4e8bd38a7de23f04773ba22ea21988c4bd068c048b5e8ec3aecc97ce2a20b24,sha256:a0a58c19fbebf70f582844bf9ad04aefb0dc63fb08ea4b872d1489f623c31438,1.0,ok
trellm-v0.3-protocol,sha256:6945b2bbeb71b982638b4771574f99a84c195536308959bdc5e7d606e92f118c,glm__glm_5_2__synthetic_jump_tail_c0_v0_3__c0__e0__seed_43__sample_1,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,43,1,E0,24,24,sha256:a88202a58af155205163a4d73965a817a49ec2a76f1b2639ecb7fba5c8487dec,sha256:3bf6fcb9c98d498acbf63abd51424777912daf3dd83a40177f9f153c8b59d43f,sha256:298a92370a6eb1e2ed74c7e6a90151ea7dfef57a342e915443ad60bbe365f700,sha256:62e8a588534e7ed892950f0fbfc12d9ccbc5fb16d3761b66d486f9dfb0b02d53,1.0,ok
trellm-v0.3-protocol,sha256:2047b24ea61d816db28b62e1f71e0c1a0732b720a25b21e876b83b9b5fda581b,glm__glm_5_2__synthetic_jump_tail_c0_v0_3__c0__e0__seed_43__sample_2,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,43,2,E0,24,24,sha256:7d4a9baa0b1fab8a7586da333d39b3319a5d88684405ab990df86325fe8725ad,sha256:b3b43320ff711a4c245f33f9540bde79f3bbf8f627d32a775592e7258d583ee5,sha256:08814bc0a689b33af639575d9dd93975f1ca33281a365ebdc650d0bdd19149ce,sha256:9a7aa128050479ffc3abda838d695875723b3d6a8e4f99860766556717b4ba49,1.0,ok
trellm-v0.3-protocol,sha256:f34da62b3d2b5131a58e1fd2f1a444f805c98f126a0facb30cbac346368df564,glm__glm_5_2__synthetic_jump_tail_c0_v0_3__c0__e0__seed_47__sample_0,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,47,0,E0,24,24,sha256:b464c0bf51f7f9cefcbc45cdeedb6ef46ab9344e985cce3afcc6e50c7940f95e,sha256:3785e5a72fb16488e73a0eaacde06e32ccfb42cfb603a589a909afb9a9c2a146,sha256:e0eab7de4208d5d9ac5c838702cadf2424978cf1fe0936eb29d5827233ce3177,sha256:9a27f3f0dd06d995572bab4e4db7b0bebda6fc39e3ee69e54f2b63aca095217d,1.0,ok
trellm-v0.3-protocol,sha256:61350f13ba1ab58be14aeadee3b9161ff80603fb00bfdc374302846a89bec7d6,glm__glm_5_2__synthetic_jump_tail_c0_v0_3__c0__e0__seed_47__sample_1,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,47,1,E0,24,24,sha256:bbef84d8b6c7472c3a423eff70ab7d43cf41d6501642a9e06012b8f728d6895e,sha256:3e8fbbcce8db4bf9204b7c747186c07d7d9afe2d6949a66f813e4a55653cf19f,sha256:d37143961c5c6ca991a0fed42bfe92d6bfb9275c48d209d761e5b482182d0118,sha256:53fd2ad8d0ee321b7ba26f98bca5fb1c88430f8979148fc7a37e3e5a02139eb7,1.0,ok
trellm-v0.3-protocol,sha256:ccb0e7aa48b9695c2b81e3c55efceff70dbe18e4f1853b02332b5887ae60b440,glm__glm_5_2__synthetic_jump_tail_c0_v0_3__c0__e0__seed_47__sample_2,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,47,2,E0,24,24,sha256:7c99aaf167085776bcf95f698cea02e14cfe6c2ef846c10e4d6f6038a0787e34,sha256:dbc4d77bb1442612f0d9405cb440b73d0a3813c93209ae9b000c32e87c4add68,sha256:7963ef637fcd538ccf8329c4c86b43e70ab7687316aa7df89b4fd8e4a1f9999c,sha256:7ec0f235676ceb8946ab01f7479e55993c6f35d62f6fb3aca0b3627398b0dbe2,1.0,ok
trellm-v0.3-protocol,sha256:f6353ad82b56c7bdfcb3a4470bb29b95a82bf7c3c6fe83780829fe2c08ed0e8e,glm__glm_5_2__synthetic_jump_tail_c0_v0_3__c0__e0__seed_53__sample_0,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,53,0,E0,24,24,sha256:ffcfca9f78860ae42d4885ccefdf0f05f98017001e405ebed16238ae4bad3ebf,sha256:49e3d1636ad3dbe660f672bc3ab5a2076a2bf1a01d06a68bb9cca01f0ff8498f,sha256:17b9bc809ba18637b5a3642225ab90fccc42896d66fe6ab70e39695029b1b918,sha256:83dfa72e884e02b2533919dd3de1a08e5656098d0b6cf0c6305dc784396ee693,1.0,ok
trellm-v0.3-protocol,sha256:5902cd3c247e2a54e646bf6f2846aeaeca2f2c04cabf5acb7963bf93b49bd769,glm__glm_5_2__synthetic_jump_tail_c0_v0_3__c0__e0__seed_53__sample_1,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,53,1,E0,24,24,sha256:2cd09c2b03ee58b30bce6d1e176e34e54b4645050138a130b2e7aee5ffbc2180,sha256:5b72eb5047aa74e6a0bcdc4d192716fababd18e8db1236022f343c42f0b28722,sha256:b2fe6427bcc3d8a87738142fb60d359cd086b2b387b548a4208ccedde20d00b0,sha256:4456c5dd3b2b59a0e929ec22e2eacca48d0a778aabb72ab7f30cf7053453eaba,1.0,ok
trellm-v0.3-protocol,sha256:6accc953504a9333ce460a59ced260f9299f9ba4cf2014116db7ab10937d6927,glm__glm_5_2__synthetic_jump_tail_c0_v0_3__c0__e0__seed_53__sample_2,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,53,2,E0,24,24,sha256:c96968bf4213db9dfb950d31d1d5c5d473d47ce43ee4d292753056cb7e647250,sha256:39bc83346f950547ac92de91730f6b235cc93340df4a490fdc21b21a2d984f2b,sha256:2c0c7d6ab66fa081edace0e9856ac3384089c34a9fcefb150de2c961e6ee80c2,sha256:592ca847c0d966cacce164d754ee6409c41609e386dc1d0f13d4e3b12a08c31b,1.0,ok
trellm-v0.3-protocol,sha256:9748a27ee229aacc315c2478472f1acc0e09a0716dead5023cc9b8d795d65879,glm__glm_5_2__synthetic_jump_tail_c0_v0_3__c0__e0__seed_7__sample_0,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,7,0,E0,24,24,sha256:73d914ba9d0411e2bc3e6967c24109e2227cb9aea164168f57bf56067bc6d52c,sha256:ee19f656157e8586412f646430a72d1802bfa4a27eb7c9e75156a14ec1d8bb64,sha256:bb0b5fd639eeaf74326bed778c444e3de7b559a1a67e7665eb7fd4be0890b521,sha256:f436db1497773b0ea8f36adc553cb94a79287b0317704260858322d21f9cec1f,1.0,ok
trellm-v0.3-protocol,sha256:a35c7000a23110bc754ce16406929af0228496a0e415c2d090963c108b92e2e8,glm__glm_5_2__synthetic_jump_tail_c0_v0_3__c0__e0__seed_7__sample_1,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,7,1,E0,24,24,sha256:c18df882044470428c20fe34e3e8f477391c9fee3ba993783fe0b955fc85951c,sha256:ebddb7a11a96a1ea333c4b057fd835d47930c8cf3ebb41ecf289fca9a755594f,sha256:a106229f8fe056a5102ba16bd8e5d13b1435f920f8e97cee125c8d22725586c1,sha256:6b9a27000a70e5be0d8b02cdec97129f2a7887ea73e21d665be34c8490b224c0,1.0,ok
trellm-v0.3-protocol,sha256:fa8c9ea931600690e01016ef9117531f859fcb4482aad764d6de95658f7103cc,glm__glm_5_2__synthetic_jump_tail_c0_v0_3__c0__e0__seed_7__sample_2,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,7,2,E0,24,24,sha256:8e7730642efc91ac68b52e7a88f3ec9a0a1dbe9b6b7ec77b3b2fa6f525cbf597,sha256:73a5812499b72abaab8378ad2e3fe6be53af569592e1239d256fe6da363e46ad,sha256:b1f2d41de6e5128934808f40b16946fd4cbc156b1a0cb38aad91fae39a331540,sha256:79f4ccd869302fd71085eb1d571510e052651e51d157357931dbc1fbc412a01d,1.0,ok
trellm-v0.3-protocol,sha256:dadd55b70880c5f0af2b2d7293756ff8591915429529c3bdba98918c98760f5b,glm__glm_5_2__synthetic_jump_tail_c0_v0_3__c0__e1__seed_11__sample_0,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,11,0,E1,24,24,sha256:01d95809bfd7d7f331093b51febb9f64310b193454657fbfa98d66ccb433d72e,sha256:c839c21b7c7cbe533c9152b38bf57679a98286c736bb1c5a6e1884cb345a3bfc,sha256:8876ad01126972e6178c17f1c2e38e3f83f59f7b3f1f8145d1e20442e4f6864a,sha256:d41223fea550d8298051e0e5a257993a92d490eb69831be38e5a32ffd0e2a328,1.0,ok
trellm-v0.3-protocol,sha256:473116611bc51a0b32cae74c94e61a9f6a9be57f5aa1194da3c4fd295087c52c,glm__glm_5_2__synthetic_jump_tail_c0_v0_3__c0__e1__seed_11__sample_1,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,11,1,E1,24,24,sha256:7aa1c368c1786060a1e3926aa44dcfd78bc4c0b50f28538880d41fa1afbeb9f1,sha256:0a2805d6993d46502dd7c40f1bf85a66ca2587129e967040fb4e2021c683316b,sha256:4d77071cdbc5f26f53a4a08027eaabf61dbba58d420a1ad91fb4edc02ea37460,sha256:f4d88fdb6d71931cdec8529589dc31f1759872e1f1fc4eb832a2f93464060167,1.0,ok
trellm-v0.3-protocol,sha256:07c4ca8cd6b43bd5cab0996fb5883d9aa7317cf41cab0ab6da430d64d56c5608,glm__glm_5_2__synthetic_jump_tail_c0_v0_3__c0__e1__seed_11__sample_2,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,11,2,E1,24,24,sha256:3d431c94c618ef1f384117bb99f9d4d76e6e44e02263eededa89f2189e6847b6,sha256:b9e9b470d53539435a3c6b9536bc3bab42637168786db25f96e03ee3f8256139,sha256:eac3e72c77d18a5c907f56351507861732f86dfe98a94f2a75449b8214ad15b2,sha256:67c8577738289a65b220219422461170a31a8592e365436b49b00c421dc7703f,1.0,ok
trellm-v0.3-protocol,sha256:5cf7d7c38d96958b1aeb5d11372d36ebfc52d3d18267f6fe25fcec5aaea06aa8,glm__glm_5_2__synthetic_jump_tail_c0_v0_3__c0__e1__seed_17__sample_0,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,17,0,E1,24,24,sha256:1c6b23f67b7332eb9fb64b52ce2e9ae7d4e24a569eb452ad210a6adfb853f3f0,sha256:89e8176ca5336cc7a518e0ac007f46288890c8d8af9cdf8ab0abd60879dc9f97,sha256:8faeae9eda334fe467d7cf266b1191637d2ffeb621dd7effee871b6a2d9025d4,sha256:e8cb2c6f803c0e39df1da6f14db64170534571961de3e7b16781b77708d41ecf,1.0,ok
trellm-v0.3-protocol,sha256:43eedebcdde9a5db35a712338bda6685da4fc4ed122e8e5477b5779c4e5f87ef,glm__glm_5_2__synthetic_jump_tail_c0_v0_3__c0__e1__seed_17__sample_1,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,17,1,E1,24,24,sha256:2a90608e6c051c385fdb68704ca9b0b79604f3ee39140f8bef08c2c75ccf335f,sha256:d19591abb8b611a1dc3f79e50abdb70188b7e3836328a25d085fa25e298000ea,sha256:26fbb9afe9960a9df1943ee0448e5121dc5f41612ad594b50c9edd725bc55dee,sha256:d7384c0021441acdacde02dcca3a09c4dae4d5bd2eca3f21de0a0181ebf52973,1.0,ok
trellm-v0.3-protocol,sha256:19826fd6038bf8fc49626c354a39014456e33a6fcc15901ee344356e8f06e34e,glm__glm_5_2__synthetic_jump_tail_c0_v0_3__c0__e1__seed_17__sample_2,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,17,2,E1,24,24,sha256:2afef529384e7925b7e035db70b49e45ee0d8b8fe6cfb8a64fc424a85e839ade,sha256:1a6068ef9e5495b7ad8a0d40f05ffff16d2aca17dedafb3ac193be28af60b48b,sha256:5d692d3b7840d5a2586aa78299611078abadda9ef1f21a6ded0a2ed33b526932,sha256:30110f5985dbd9797bd35c49b101aa0e13ca8948c1f7c9eb41603b72c516270a,1.0,ok
trellm-v0.3-protocol,sha256:57ed662e1c29133a8118750ea73fcfb851b06fd72129a30496ade4391f79f0e3,glm__glm_5_2__synthetic_jump_tail_c0_v0_3__c0__e1__seed_23__sample_0,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,23,0,E1,24,24,sha256:e22cd7be433dac1af8ca490abf26544c0075fc585801596cfd58e3827a8f832e,sha256:d67d1cdabbec3e504b4cd942bee45b16c44c1742a7b3985cc8bb139dfc438f8d,sha256:52d352f7d0b6235b94364311b98711bedd4d17cc349b779b65401bdbbcab0d9b,sha256:2a58e8cb339ddf348aacb51b7bf1efa50981e8a81a828a18175b9d4a347ede58,1.0,ok
trellm-v0.3-protocol,sha256:3c52b9e7cda9a819057c9c6fdedb76fb6b04fd290627bfe79e05b8c2e2c39fca,glm__glm_5_2__synthetic_jump_tail_c0_v0_3__c0__e1__seed_23__sample_1,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,23,1,E1,24,24,sha256:96d424149fd05d2489a5edf7f713daaa207948d8a0c333baeb3310aa36d627d5,sha256:79ad487fa953e4ed577d0f14b5607e185036bd162fd27987f52608dd6844915e,sha256:2c68d995098200dbba007605756f3e0824c1b6d89972515dad0e393e468ba594,sha256:624ec0db6e828d6e6e87fdfa9731703d7e20eedd467e5a64e4f5eb3178234543,1.0,ok
trellm-v0.3-protocol,sha256:c44167fc24a004de5c41c99e3bc1c6a5100f829c81fc48ffe5d6c506355218c3,glm__glm_5_2__synthetic_jump_tail_c0_v0_3__c0__e1__seed_23__sample_2,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,23,2,E1,24,24,sha256:5dfebbff081a79ab62db45611bb16c9b8d3450c96cbc87c3810a5f4992203e55,sha256:084e11a33668b8653ab3cc481c99fa4cb58e88d7ec716957f0a2866d33221c4a,sha256:9a9cb1cfafff5fff20255aa785e95dd75d00daf1f20393cf77679a32a83dc751,sha256:f618696d031da78c527803cfef8f82fb94316313b115bc6bac56de9110ff502f,1.0,ok
trellm-v0.3-protocol,sha256:2a83e8ffffbf83be8861a140b4cdea5cfb5c0c114d4366a56a5fa0caf80e795e,glm__glm_5_2__synthetic_jump_tail_c0_v0_3__c0__e1__seed_31__sample_0,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,31,0,E1,24,24,sha256:8286fb447fa72a14d44684376188521b06fa337315ee9f12d2894d67b72078f8,sha256:4b871e9c3abd9dc0d57632c85bae61809829c4d8a23b314733dc31d2d4b86400,sha256:71ab89db83936aed01cc74afd913a0d37634e1ae35b133a04d113ca442c8a5b9,sha256:ade11ec6215b3c4bcdd738a3723ec2614cd873ede64c3235f7a00a5d5a5efa32,1.0,ok
trellm-v0.3-protocol,sha256:e34ab7911791119373b1d0f409a0431a68f4d3e68ea206f4dbbf07416303c456,glm__glm_5_2__synthetic_jump_tail_c0_v0_3__c0__e1__seed_31__sample_1,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,31,1,E1,24,24,sha256:288aad27571512df9b381bcfa06cb2170096acdf46174573a181edba62ac684b,sha256:37dc65630be5349d7ebea1c8d7313874d7eec3dcf58579396feb427bc7646782,sha256:b22e9658c9e88029dee2f37fa9fa0d0253031a14979265e2ae80048d618597bb,sha256:8e783e30497fd572c8113633da51e114ab3c0480f1099030d999182e860f5206,1.0,ok
trellm-v0.3-protocol,sha256:4f7605b16a28fad896957e481409925370caff32af14fed42c8a4a12023a51b8,glm__glm_5_2__synthetic_jump_tail_c0_v0_3__c0__e1__seed_31__sample_2,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,31,2,E1,24,24,sha256:f33bb89f53bee132276079972d60945bd970832970a0dbc861c7f037293cd44e,sha256:ed7317d479d4014fe500cc35abc765c21124608eeea6ee57757f6b90fe5104c2,sha256:45569985e39fa8abc84745eb39925d84a957f8308b43d61a0910fb6a468b23e1,sha256:fedb6b1e98f5e63eef451b5d1f57b4d39e79a5b827263a26e3237db2ae949d1c,1.0,ok
trellm-v0.3-protocol,sha256:d43f9e80655359ff5df6166ea5d656248eae9dbf812cce57444c88a4826c35cf,glm__glm_5_2__synthetic_jump_tail_c0_v0_3__c0__e1__seed_37__sample_0,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,37,0,E1,24,24,sha256:0021a2b7029702d4c346fd67cf92dd0180fcd494b515f79bb5fdd97292e26515,sha256:e040e6655a4e4a4ea4d973941539d5fdc7e5ea6f72a7c046938fc6015a0e9baf,sha256:a28a391ca68d3cdd95fd210936f9f66a544cb5208475cd7b8fc56a1d51c4c573,sha256:af63ec7ed213e2a12a1ec2c9914d316cb8ec1e4f5557ed12bb1b070328685b24,1.0,ok
trellm-v0.3-protocol,sha256:fff4a54f36a7dc4735f1e36ee55587fa90cb32b5d0ad329a05db67338f6d9fda,glm__glm_5_2__synthetic_jump_tail_c0_v0_3__c0__e1__seed_37__sample_1,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,37,1,E1,24,24,sha256:b38e8f61ca296a0ae79869093858e1749d071de128be8e571b60ecc2268a0e1a,sha256:26f4a98005d911a770f98b974c92daab2ed4a41ff04acfb0175d7753e56045d4,sha256:52dd059714c8b014f19694de4c062584219dd6e5eb149357a84c12903a804ce7,sha256:ca2db5a854af3077a578219d0c2df5ec11ab6a20fe19005461a1b6ae93b55785,1.0,ok
trellm-v0.3-protocol,sha256:7178988a5d4ad3b80b233e9dda54ae35325896a5a6a79534b0a4ff9485f9ab7e,glm__glm_5_2__synthetic_jump_tail_c0_v0_3__c0__e1__seed_37__sample_2,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,37,2,E1,24,24,sha256:fd00d93570da27c3475a9e7a39cce071c0d0bea91dacc445f37aed90dc336df1,sha256:a18572edc5be6dc90218bcdbace628c65bdaaf44fe922838ee93fbf224aefc5a,sha256:4d08497cffc4038f52d4a4c2d0a4dfd96f4c55b4002025112bcd723bd8f4e4f7,sha256:47f17053a26ca101bba0fc15bfec67cb69ebe2ef04afcbe4a2781915a69f4c61,1.0,ok
trellm-v0.3-protocol,sha256:263ccbe8326d4d8e4a618b9f9f1ebbdee62f674cff3461512985a7caefa86cd6,glm__glm_5_2__synthetic_jump_tail_c0_v0_3__c0__e1__seed_41__sample_0,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,41,0,E1,24,24,sha256:f01b852a336b96771e22e98b31513aadbd0fa1299367d269c35dc24b14401409,sha256:9ccf9c1e857d377a245a702f158655c2c6d4caf1d385152a7412138dbbb4fe00,sha256:245586a255dcb880bbddcdb5f961518287ed79ece4baed39a6879c9c1ab0e508,sha256:c8c6e901bb312c127fefdd9e5aa097aee0f8b393baf89702cca505b06587d38f,1.0,ok
trellm-v0.3-protocol,sha256:8507d4329f809c1f2630ab33e7c5e8f62424a5da147f28b73eb80f2af235c021,glm__glm_5_2__synthetic_jump_tail_c0_v0_3__c0__e1__seed_41__sample_1,glm,glm-5.2,api-pinned-2026-07-06,synthetic_jump_tail_c0_v0_3,C0,41,1,E1,24,24,sha256:fffeeaa829906358e62213486bf2a1efd5e7ea6b32e50c0e2cb024494a8715f0,sha256:eda15fcc9555e7414e5b0dad5dc3ff20416df3dd6fadf1cc8b88398e4948c3f4,sha256:bce6fa46fcd47fc7f2a48bfc7ac6ebaf19784abc6fe8b70bc65dae4a07356571,sha256:6f61a07607dc4842c8c97632292d8e17f863890da1410ee7750de7a02702cfdf,1.0,ok
